ID Code,Supplier,Fragrance Name,Base,Signal Word,CLP Data,Contains,Warning,Pictogram
CS1571,Candle Shack,Sweet Pea,15% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313","1-(1,2,3,4,5,6,7,8-Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl)ethanone, Cinnamyl alcohol, Eugenol, Geraniol, Hydroxycitronellal, Isoeugenol, Linalyl acetate, Nerol, Piperonal, alpha-Hexylcinnamaldehyde, d-Limonene, dl-Citronellol",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS1572,Candle Shack,Tamed,15% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501",Linalool,May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS1573,Candle Shack,The Temptress,15% Augeo,Warning,"H317, H319, H412, P273, P302+P352, P333+P313, P501","6,7-Dihydro-1,1,2,3,3-pentamethyl-4(5H)-indanone",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS1574,Candle Shack,Tuscan Leather,15% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","Acetyl cedrene, Cedrol methyl ether, Coumarin, Linalool, d-Limonene, delta1-(2,6,6-Trimethyl-3-cyclohexen-1-yl)-2-buten-1-one, dl-Citronellol. May produce an allergic Supplemental Information: Your Company Ltd, 123 The Street, Small Town, Big County, AB1 2CD SAFETY DATA SHEET In accordance with REACH Regulation EC No.1907/2006 Diffuser - Tuscan Leather (15% in Augeo) FRAG1750-D15%Product: 2Version: ( 9 )2 Issue date: 09/01/2021 Page Version: 2 (09/01/2021) reaction. Precautionary statements: P102, P302/352, IF ON SKIN: Wash with plenty of soap and water. If skin irritation or rash occurs: Get medical advice/attention. Wash with plenty of soap and water. P305/351/338, IF IN EYES: Rinse cautiously with water for several minutes. Remove contact lenses, if present and easy to do. Continue rinsing. P333/313, If skin irritation or rash occurs: Get medical advice/attention. P337/313, If eye irritation persists: Get medical advice/attention. P501, Dispose of contents/container to approved disposal site, in accordance with local regulations to approved disposal site, in accordance with local regulations. Pictograms: NoneOther hazards: 3.2 Mixtures Contains: Section 3. Composition / information on ingredients CAS EC REACH Registration No. Classification for (CLP) 1272/2008Name % 2,2-dimethyl-1,3dioxolan-4-ylmethanol 100-79-8 50-100% -;H319,- alphaHexylcinnamaldehyde 101-86-0 202-983-3 1-<5% Skin Sens. 1B-Aquatic Acute 1-Aquatic Chronic 2;H317-H400H411,- Methyl ester of rosin (partially hydrogenated) 8050-15-5 232-476-2 1-<5% Aquatic Chronic 3; H412,- 1-(1,2,3,4,5,6,7,8Octahydro-2,3,8,8tetramethyl-2naphthalenyl)ethanone 54464-57-2 915-730-3 1-<5% Skin Irrit. 2-Skin Sens. 1B-Aquatic Chronic 1; H315-H317-H410,- Dihydromyrcenol 18479-58-8 242-362-4 1-<5% Skin Irrit. 2-Eye Irrit. 2; H315-H319,- Linalool 78-70-6 201-134-4 0.1-<1% Skin Irrit. 2-Skin Sens. 1B;H315-H317,- 1,3,4,6,7,8-Hexahydro4,6,6,7,8,8hexamethylcyclopentagamma-2-benzopyran 1222-05-5 214-946-9 0.1-<1% Aquatic Acute 1Aquatic Chronic 1; H410,- Amyl salicylate 2050-08-0 911-280-7 0.1-<1% Acute Tox. 4-Aquatic Acute 1-Aquatic Chronic 1;H302-H410,- Acetyl cedrene 32388-55-9 251-020-3 0.1-<1% Skin Sens. 1B-Aquatic Acute 1-Aquatic Chronic 1;H317-H410,- Your Company Ltd, 123 The Street, Small Town, Big County, AB1 2CD",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS1575,Candle Shack,Velvet Peony & Oud,15% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","1-(2,2,6-Trimethylcyclohexyl)-3-hexanol, Acetyl cedrene, Benzyl salicylate, Geraniol, Linalool, Linalyl acetate, alpha-iso-Methylionone",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS1576,Candle Shack,Winter Berries,15% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","d-Limonene, delta-1-(2,6,6-Trimethyl-3-cyclohexen-1-yl)-2-buten-1-one",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2001,Candle Shack,Ambre,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","Coumarin, d-Limonene, dl-Citronellol, omega-Pentadecalactone",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2002,Candle Shack,Aurora,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","1-(2,6,6-Trimethyl-2-cyclohexen-1-yl)pent-1-en-3-one, 2,6,10-Trimethyl-9undecenal, Geranyl acetate, Hexyl salicylate, Linalyl acetate, alpha-Hexylcinnamaldehyde, alpha-iso-Methylionone, cis-4-(Isopropyl)cyclohexanemethanol, d-Limonene, dl-Citronellol",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2003,Candle Shack,Awaken,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","2-Methyl-3-(p-isopropylphenyl)propionaldehyde, 4-tert-Butylcyclohexyl acetate, Coumarin, Geraniol, Linalool, Linalyl acetate, alpha-iso-Methylionone, delta-1-(2,6,6Trimethyl-3-cyclohexen-1-yl)-2-buten-1-one",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2004,Candle Shack,Baies Sauvage,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","2,4-Dimethyl-3-cyclohexen-1-carboxaldehyde, Geraniol, Linalool, Methyl atrarate, Nerol, beta-Pinene",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2005,Candle Shack,Black Orchid,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","2-Methyl-3-(p-isopropylphenyl)propionaldehyde, Acetyl cedrene, Cinnamyl alcohol, Coumarin, Eugenol, Geraniol, Linalool, Linalyl acetate, Methyl 2-octynoate, dlCitronellol, trans-Anethole",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2006,Candle Shack,Black Plum & Rhubarb,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","Ethyl methylphenylglycidate, Linalool, d-Limonene, delta-1-(2,6,6-Trimethyl3-cyclohexen-1-yl)-2-buten-1-one",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2007,Candle Shack,Black Raspberry & Peppercorn,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","1-(1,2,3,4,5,6,7,8-Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl)ethanone, Benzyl salicylate, Cedrol methyl ether, Geranyl acetate, Linalool, delta-1-(2,6,6-Trimethyl-3cyclohexen-1-yl)-2-buten-1-one",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2008,Candle Shack,Bluebell,20% Augeo,Warning,H319,"4-tert-Butylcyclohexyl acetate, Cinnamyl alcohol, Linalool, Methyl 2nonynoate, delta-1-(2,6,6-Trimethyl-3-cyclohexen-1-yl)-2-buten-1-one",Causes serious eye irritation.,GHS07
CS2009,Candle Shack,Cherry Blossom & Plum,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","Cinnamaldehyde, Coumarin, Eugenol, Linalool, Linalyl acetate, p-Isobutylalpha-methyl hydrocinnamaldehyde, trans-Anethole",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2010,Candle Shack,Cigar Lounge,20% Augeo,Warning,"H317, H319, P302+P352, P333+P313, P501","6,7-Dihydro-1,1,2,3,3-pentamethyl-4(5H)-indanone, Citral, Coumarin, Geranyl acetate, Isoeugenol, Nerol, Neryl acetate, d-Limonene",May cause an allergic skin reaction. Causes serious eye irritation.,GHS07
CS2011,Candle Shack,Cinnamon & Apple,20% Augeo,Warning,"H317, H319, P302+P352, P333+P313","Cinnamonitrile (isomer unspecified), Citral, Coumarin, Eugenol, Isoeugenol, Linalyl acetate, Tetrahydrolinalool, alpha-Methylcinnamaldehyde, d-Limonene",May cause an allergic skin reaction. Causes serious eye irritation.,GHS07
CS2012,Candle Shack,Clean Cotton,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","Acetyl cedrene, Cedrol methyl ether, Hexyl salicylate, Linalyl acetate, alpha, alpha-Dimethyl-p-ethylphenylpropanal, alpha-iso-Methylionone, d-Limonene",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2013,Candle Shack,Cranberry & Spiced Ginger,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","4-Hydroxy-2,5-dimethyl-3(2H)-furanone, Citral, Geranyl acetate, Linalool",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2014,Candle Shack,Cuban Tobacco & Oak,20% Augeo,Warning,"H317, H319, H411, P273, P302+P352, P333+P313, P501","Citral, Coumarin, Eugenol, alpha-Pinene, beta-Pinene, d-Limonene, delta-1- (2,6,6-Trimethyl-3-cyclohexen-1-yl)-2-buten-1-one",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2015,Candle Shack,Damson Plum Rose & Patchouli,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","Coumarin, Linalool, Linalyl acetate, alpha-Pinene, beta-Caryophyllene, delta-1-(2,6,6-Trimethyl-3-cyclohexen-1-yl)-2-buten-1-one, dl-Citronellol",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2016,Candle Shack,Dark Honey & Tobacco,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","Cedrol methyl ether, Coumarin, Linalool, alpha-Methylcinnamaldehyde, delta-1-(2,6,6-Trimethyl-3-cyclohexen-1-yl)-2-buten-1-one",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2017,Candle Shack,Effete,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","1-(2,2,6-Trimethylcyclohexyl)-3-hexanol, 1-(2,6,6-Trimethylcyclohexa-1,3dienyl)-2-buten-1-one, 6,7-Dihydro-1,1,2,3,3-pentamethyl-4(5H)-indanone, Cedrol methyl ether, Coumarin, Hexyl salicylate, Hydroxycitronellal, Methyl atrarate, Piperonal, d-Limonene",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2018,Candle Shack,English Rose,20% Augeo,Warning,"H319, H411, P501","2-Methyl-3-(p-isopropylphenyl)propionaldehyde, Coumarin, Linalool, Linalyl acetate, Piperonal",Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2019,Candle Shack,Enliven,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","Eugenol, alpha-Pinene",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2020,Candle Shack,Espresso Martini,20% Augeo,Warning,H319,,Causes serious eye irritation.,GHS07
CS2021,Candle Shack,Fairydust,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","Citronellyl formate, Geranyl acetate, dl-Citronellol",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2022,Candle Shack,Festive Cranberry,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","(2E)-1-(2,6,6-Trimethyl-1,3-cyclohexadien-1-yl)-2-buten-1-one, 2,4Dimethyl-3-cyclohexen-1-carboxaldehyde, Geranyl acetate, Nerol, Neryl acetate",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2023,Candle Shack,Fresh Linen,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","1-(1,2,3,4,5,6,7,8-Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl)ethanone, 3-(o-Ethylphenyl)-2,2-dimethylpropionaldehyde, Hexyl salicylate, Linalool, Linalyl acetate, [3R- (3a,3a,6ab,7b,8aa)]-octahydro-6-methoxy-3,6,8,8-tetramethyl-1H-3a,7-methanoazulene, alphaHexylcinnamaldehyde, alpha-iso-Methylionone, d-Limonene",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2024,Candle Shack,Gingerlily & Ylang Ylang,20% Augeo,Warning,"H317, H319, P302+P352, P333+P313, P501","Linalool, alpha-Pinene",May cause an allergic skin reaction. Causes serious eye irritation.,GHS07
CS2025,Candle Shack,Ivory & Amber,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","2-Methyl-3-(p-isopropylphenyl)propionaldehyde, Coumarin, Hydroxycitronellal, Linalool, Linalyl acetate, Piperonal, d-Limonene, omega-Pentadecalactone",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2026,Candle Shack,Lavender Chamomile & Vanilla,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","Coumarin, Eucalyptol, Eugenol, Linalool, Linalyl acetate, dl-Citronellol",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2027,Candle Shack,Lavender Spa,20% Augeo,Warning,"H317, H319, P302+P352, P333+P313","l-Limonene, omega-Pentadecalactone",May cause an allergic skin reaction. Causes serious eye irritation.,GHS07
CS2028,Candle Shack,Luna,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","1-(1,2,3,4,5,6,7,8-Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl)ethanone, 1-(2,6,6-Trimethyl-2-cyclohexen-1-yl)pent-1-en-3-one, 1-(2,6,6-Trimethylcyclohexa-1,3-dienyl) -2-buten-1-one, Acetyl cedrene, Cedrol methyl ether, Coumarin, Geranyl acetate, Isolongifolene ketone, alpha-iso-Methylionone, beta-Pinene, cis-4-(Isopropyl)cyclohexanemethanol, dLimonene, dl-Citronellol, omega-Pentadecalactone",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2029,Candle Shack,Marine,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","1-(2,2,6-Trimethylcyclohexyl)-3-hexanol, 2,4-Dimethyl-3-cyclohexen-1carboxaldehyde, Cedrol methyl ether, Hydroxycitronellal, Linalyl acetate, cis-4-(Isopropyl) cyclohexanemethanol, d-Limonene, dl-Citronellol",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2030,Candle Shack,Maximus,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","Linalool, d-Limonene",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2031,Candle Shack,Mistletoe Kisses,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","1-(1,2,3,4,5,6,7,8-Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl)ethanone, 3-(o-Ethylphenyl)-2,2-dimethylpropionaldehyde, Acetyl cedrene, Eugenol",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2032,Candle Shack,Mulled Wine,20% Augeo,Warning,"H317, H319, P302+P352, P333+P313, P501","Cinnamonitrile (isomer unspecified), Citral, Coumarin, Eugenol, Isoeugenol, Linalyl acetate, Tetrahydrolinalool, alpha-Methylcinnamaldehyde, d-Limonene",May cause an allergic skin reaction. Causes serious eye irritation.,GHS07
CS2033,Candle Shack,New Christmas Tree,20% Augeo,Warning,"H319, H411, P273, P501","2,4-Dimethyl-3-cyclohexen-1-carboxaldehyde, Eucalyptol, Eugenol, Isocyclocitral, alpha-Pinene, cis-3-Hexenyl methyl carbonate",Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2034,Candle Shack,New Coconut Island,20% Augeo,Warning,"H319, H412, P501",Allyl cyclohexanepropionate,Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2035,Candle Shack,New Melon & Cucumber,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","2-Methyl-3-(p-isopropylphenyl)propionaldehyde, Geraniol, Linalool, alphaAmylcinnamaldehyde, alpha-Methyl-1,3-benzodioxole-5-propionaldehyde, d-Limonene",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2036,Candle Shack,Nordic Cedar,20% Augeo,Warning,"H319, H412, P501","1-(1,2,3,5,6,7,8,8a-Octahydro-2,3,8,8-tetramethyl-2-naphthyl)ethan-1-one, 6,6-Dimethylbicyclo[3.1.1]hept-2-ene-2-propionaldehyde, Dimethylcyclohex-3-ene-1carbaldehyde (isomer unspecified), Eucalyptol, alpha-Pinene, beta-Pinene",Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2037,Candle Shack,Peach Couture,20% Augeo,Warning,"H317, H319, H412, P273, P302+P352, P333+P313, P501","Allyl cyclohexanepropionate, Cinnamyl alcohol, Dimethylcyclohex-3-ene-1carbaldehyde (isomer unspecified), Geraniol, Geranyl acetate, alpha-Hexylcinnamaldehyde, dLimonene",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2038,Candle Shack,Peppermint & Eucalyptus,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","Cinnamaldehyde, Eucalyptol, Geraniol, Linalool, Linalyl acetate, alphaPinene, beta-Pinene, d-Limonene",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2039,Candle Shack,Persian Bazaar,20% Augeo,Warning,"H319, H412, P501","Benzyl salicylate, Coumarin, Geraniol, Hydroxycitronellal, Linalool, Methyl atrarate, alpha-Hexylcinnamaldehyde, alpha-iso-Methylionone",Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2040,Candle Shack,Pink Fizz & Pomelo,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","1-(1,2,3,4,5,6,7,8-Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl)ethanone, Citral, Ethyl methylphenylglycidate, Linalool, Linalyl acetate, Methyl 2-octynoate, beta-Pinene, delta-1-(2,6,6-Trimethyl-3-cyclohexen-1-yl)-2-buten-1-one, dl-Citronellol",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2041,Candle Shack,Pink Pepper & Rose,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","(2E)-1-(2,6,6-Trimethyl-1-cyclohexen-1-yl)-2-buten-1-one, Eugenol, Geraniol, dl-Citronellol",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2042,Candle Shack,Pomander,20% Augeo,Warning,H319,"2-Ethoxy-4-(methoxymethyl)phenol, Eucalyptol, Linalool, Methyl cinnamate, Tetrahydrolinalool, alpha-Methylcinnamaldehyde",Causes serious eye irritation.,GHS07
CS2043,Candle Shack,Relaxing,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","1-Octen-3-yl acetate, Citral, Eucalyptol, Hydrocarbons, terpene processing by-products, beta-Caryophyllene, beta-Pinene, d-Limonene",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2044,Candle Shack,Rhubarb & Blackberry,20% Augeo,Warning,H319,"Ethyl methylphenylglycidate, Geranyl acetate, Linalool, Nerol",Causes serious eye irritation.,GHS07
CS2045,Candle Shack,Rhubarb & Strawberry,20% Augeo,Warning,"H317, H319, H412, P302+P352, P333+P313, P501","(2E)-1-(2,6,6-Trimethyl-1,3-cyclohexadien-1-yl)-2-buten-1-one, Eugenol, alpha-Amylcinnamaldehyde",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2046,Candle Shack,Sandalwood & Black Pepper,20% Augeo,Warning,"H319, H412, P501","1-(1,2,3,4,5,6,7,8-Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl)ethanone, 2-Methyl-3-(p-isopropylphenyl)propionaldehyde, 4-tert-Butylcyclohexyl acetate, Acetyl cedrene, Benzyl salicylate, Eugenol, Isoeugenol, Linalool, Linalyl acetate, Methyl atrarate, alpha-isoMethylionone, d-Limonene",Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2047,Candle Shack,Snow Queen,20% Augeo,Warning,"H317, H319, H412, P273, P302+P352, P333+P313, P501","(E)-1-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-2-buten-1-one, 1-(2,6,6-Trimethyl2-cyclohexen-1-yl)pent-1-en-3-one, Methyl-beta-ionone, d-Limonene",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2048,Candle Shack,Starburst,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","Geraniol, Linalool, Linalyl acetate, beta-Pinene",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
CS2049,Candle Shack,Starry Night,20% Augeo,Warning,"H319, H412, P501","Acetyl cedrene, Cinnamyl alcohol, Coumarin, Linalool, Linalyl acetate, dLimonene",Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
CS2050,Candle Shack,Tamed,20% Augeo,Warning,"H317, H319, H411, P302+P352, P333+P313, P501","1-(2,2,6-Trimethylcyclohexyl)-3-hexanol, Eucalyptol, Linalool",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
